Character Id	Name	Gender	Movie Id	# Words
u7205	FIRST DETECTIVE	?	m485	46
u7206	FLORENCE	f	m485	1717
u7207	GOLATILY	?	m485	72
u7208	IGOR	?	m485	752
u7209	MAN	?	m485	31
u7210	RALPH	?	m485	322
u7211	SERGEANT	m	m485	120
u7212	SPARROW	?	m485	184
u7213	WINTON	m	m485	444
u7214	WORTH	?	m485	231
u7215	ALEXANDER	?	m486	120
u7216	MIA	f	m486	97
u7217	PENTCHO	m	m486	158
u7218	BILLY	?	m487	12
u7219	BROTHER	?	m487	19
u7220	BUDDY	m	m487	1284
u7221	DADDY	m	m487	3618
u7222	DAVE WILKIE	m	m487	648
u7223	DOLL	f	m487	361
u7224	DR. MARTINSON	m	m487	685
u7225	DR. WINTON	?	m487	99
u7226	MOTHER	f	m487	3049
u7227	ROSE	f	m487	2837
u7228	WASKI	?	m487	54
u7229	WILLCOX HILLYER	m	m487	599
u7230	"SCHOOL-MARM"	?	m488	39
u7231	ADAM	?	m488	172
u7232	ARCHIE	?	m488	59
u7233	BENNY	?	m488	93
u7234	BILLY-BOY	M	m488	632
u7235	CAPTAIN ALBERT	?	m488	82
u7236	D.A. RAVICH	?	m488	79
u7237	KITTLE	?	m488	1899
u7238	NENA	?	m488	784
u7239	POP-SWEET	?	m488	43
u7240	ZIMMERMANN	?	m488	153
u7241	ACKBAR	?	m489	64
u7242	BEN	?	m489	344
u7243	BOUSHH	?	m489	13
u7244	EMPEROR	?	m489	172
u7245	HAN	m	m489	403
u7246	JERJERROD	?	m489	50
u7247	LANDO	?	m489	205
u7248	LEIA	?	m489	188
u7249	LUKE	m	m489	472
u7250	NINEDENINE	?	m489	43
u7251	THREEPIO	?	m489	218
u7252	VADER	?	m489	295
u7253	WEDGE	?	m489	36
u7254	YODA	?	m489	87
u7255	BRAD	m	m490	585
u7256	DR SCOTT	?	m490	20
u7257	FAMILY	?	m490	4
u7258	FRANK	m	m490	287
u7259	GUESTS	?	m490	94
u7260	JANET	f	m490	376
u7261	MAGENTA	?	m490	47
u7262	RIFF RAFF	?	m490	156
u7263	ROCKY	?	m490	50
u7264	ADRIAN	f	m491	534
u7265	APOLLO	m	m491	505
u7266	BODYGUARD	?	m491	35
u7267	CHIPPED TOOTH	?	m491	44
u7268	CLEANER	?	m491	75
u7269	COMMENTATOR	?	m491	42
u7270	COMMENTATOR #1	?	m491	347
u7271	COMMENTATOR #2	?	m491	226
u7272	DIPPER	?	m491	58
u7273	FATS	?	m491	82
u7274	GAZZO	m	m491	418
u7275	JERGENS	?	m491	147
u7276	MARIE	f	m491	54
u7277	MICKEY	m	m491	673
u7278	MIKE	?	m491	63
u7279	OWNER	?	m491	47
u7280	PAULIE	m	m491	802
u7281	REPORTER	?	m491	57
u7282	REPORTER #2	?	m491	48
u7283	ROCKY	m	m491	2299
u7284	TRAINER	m	m491	174
u7285	BABY HERMAN	?	m492	170
u7286	BETTY BOOP	?	m492	55
u7287	DIRECTOR	?	m492	41
u7288	DOLORES	f	m492	341
u7289	DOOM	m	m492	407
u7290	EARL	?	m492	53
u7291	JESSICA RABBIT	f	m492	233
u7292	LT. SANTINO	?	m492	87
u7293	MAROON	m	m492	307
u7294	ROGER RABBIT	m	m492	558
u7295	VALIANT	m	m492	1648
u7296	ABRAHAM	?	m493	31
u7297	BALTHASAR	?	m493	52
u7298	BENVOLIO	m	m493	227
u7299	CAPULET	?	m493	67
u7300	CRUSTY	?	m493	39
u7301	FATHER LAWRENCE	?	m493	650
u7302	GLORIA	?	m493	108
u7303	JULIET	f	m493	1213
u7304	LADY CAPULET	?	m493	135
u7305	MERCUTIO	m	m493	826
u7306	NURSE	f	m493	407
u7307	ROMEO	m	m493	1423
u7308	SAMPSON	?	m493	54
u7309	TYBALT	?	m493	94
u7310	DAPPER GENT	?	m494	17
u7311	DEIRDRE	f	m494	983
u7312	EDVARD	?	m494	42
u7313	FRANCOIS	?	m494	90
u7314	GREGOR	?	m494	629
u7315	JEAN-PIERRE	?	m494	325
u7316	LARRY	?	m494	312
u7317	MIKHI	?	m494	51
u7318	PHONE VOICE	?	m494	20
u7319	SAM	m	m494	1768
u7320	SEAMUS	m	m494	340
u7321	SWEDE	?	m494	148
u7322	TONY	?	m494	236
u7323	VINCENT	m	m494	1381
u7324	BOOTH	m	m495	1447
u7325	CLERK	?	m495	20
u7326	CLIFF	?	m495	44
u7327	DWAYNE	m	m495	838
u7328	EARL	m	m495	1573
u7329	EARL'S MOTHER	f	m495	104
u7330	JESSE	m	m495	546
u7331	MARTIN	?	m495	439
u7332	SALESPERSON	?	m495	81
u7333	SALLY	f	m495	454
u7334	WALLACE	?	m495	243
u7335	WILLIE	?	m495	70
u7336	CAPTAIN DIEL	?	m496	110
u7337	CARTER	m	m496	2863
u7338	CRAPS DEALER	?	m496	19
u7339	DOORMAN #1	?	m496	21
u7340	HOSTESS	?	m496	28
u7341	ISABELLA	f	m496	395
u7342	KENNY	?	m496	266
u7343	LEE	m	m496	1317
u7344	MASTER FU	?	m496	95
u7345	RICKY TAN	?	m496	270
u7346	SPECIAL AGENT STERLING	?	m496	158
u7347	STEVEN REIGN	?	m496	70
u7348	SUPERINDENDENT CHIN	?	m496	118
u7349	CARTER	m	m497	1846
u7350	DIEL	?	m497	94
u7351	HAN	?	m497	104
u7352	JOHNSON	f	m497	176
u7353	LAFONTAINE	?	m497	58
u7354	LEE	m	m497	527
u7355	MAN'S VOICE	?	m497	153
u7356	RUSS	m	m497	347
u7357	SANG'S VOICE	?	m497	67
u7358	SOON YOUNG	?	m497	40
u7359	WHITNEY	?	m497	21
u7360	BOB	?	m498	202
u7361	BRIAN	?	m498	125
u7362	CINDY	?	m498	65
u7363	ELLIE	?	m498	153
u7364	FISHER	m	m498	277
u7365	GEORGE	?	m498	98
u7366	IKE	m	m498	1668
u7367	MAGGIE	f	m498	1476
u7368	MRS. PRESSMAN	?	m498	164
u7369	MRS. TROUT	?	m498	33
u7370	PEGGY	f	m498	557
u7371	WALTER	?	m498	115
u7372	ANNIE	f	m499	1591
u7373	BARBARA	f	m499	284
u7374	BECKY	f	m499	409
u7375	BOB	?	m499	88
u7376	DET. WHEEDLE	?	m499	47
u7377	DR. MARCIA FIELDSTONE	f	m499	284
u7378	GREG	?	m499	31
u7379	JAY	?	m499	162
u7380	JESSICA	?	m499	108
u7381	JONAH	m	m499	978
u7382	LAURIE	?	m499	37
u7383	LULU	?	m499	54
u7384	SAM	m	m499	1614
u7385	SETH	?	m499	33
u7386	SUZY	?	m499	135
u7387	TOM	?	m499	73
u7388	VICTORIA	?	m499	163
u7389	WALTER	m	m499	459
u7390	WHEEDLE	?	m499	75
u7391	ALEXANDER	?	m500	139
u7392	ANTONIO	?	m500	91
u7393	BARTON	?	m500	88
u7394	ESPERANZA	f	m500	889
u7395	ESTELLA	?	m500	36
u7396	FRANK	?	m500	110
u7397	HARTWELL	?	m500	33
u7398	LUIS	?	m500	95
u7399	RAM�N	?	m500	1360
u7400	RUTH	?	m500	75
u7401	SAL	?	m500	63
u7402	SEBASTIAN	?	m500	55
u7403	SHERIFF	?	m500	83
u7404	TERESA	?	m500	66
u7405	BO	?	m501	61
u7406	BOBBY	?	m501	23
u7407	BOOKMAN	?	m501	18
u7408	BUBBA	?	m501	67
u7409	COLETTE	f	m501	337
u7410	DANNY	m	m501	2115
u7411	DANNY/TOM	?	m501	176
u7412	GARCETTI	m	m501	343
u7413	JIMMY	m	m501	455
u7414	KUJO	?	m501	57
u7415	LIZ	f	m501	141
u7416	NANCY	?	m501	92
u7417	POOH-BEAR	m	m501	230
u7418	TANNER	?	m501	447
u7419	TRAHN	?	m501	44
u7420	VERNE	?	m501	43
u7421	COLONEL ANDERSON	?	m502	127
u7422	JACKSON	m	m502	622
u7423	MILLER	m	m502	2753
u7424	REIBEN	m	m502	1307
u7425	RYAN	?	m502	92
u7426	SARGE	M	m502	354
u7427	SUPPLY SERGEANT	?	m502	98
u7428	UPHAM	m	m502	409
u7429	WADE	?	m502	257
u7430	AGENT	?	m503	151
u7431	AGENT SIMS	?	m503	70
u7432	ASSISTANT	?	m503	38
u7433	CONSTANCE	?	m503	113
u7434	COREY	f	m503	441
u7435	COURT'S ATTORNEY	?	m503	27
u7436	DC	?	m503	119
u7437	DIANE	f	m503	1717
u7438	GUY 2	?	m503	47
u7439	JASON	?	m503	13
u7440	JIM	M	m503	1260
u7441	JOE	?	m503	26
u7442	LLOYD	m	m503	2552
u7443	MARK	?	m503	87
u7444	MIKE	?	m503	78
u7445	MISS EVANS	?	m503	95
u7446	MRS COURT	?	m503	93
u7447	REBECCA	?	m503	30
u7448	U.S. ATTORNEY	?	m503	59
u7449	VALHERE	?	m503	72
u7450	BRINNLITZ GUY 2	?	m504	17
u7451	CLERK	?	m504	45
u7452	EMILIE	?	m504	40
u7453	GESTAPO	?	m504	20
u7454	GOETH	m	m504	364
u7455	GOLDBERG	?	m504	60
u7456	LOWENSTEIN	?	m504	53
u7457	PFEFFERBERG	?	m504	129
u7458	RASCH	?	m504	26
u7459	SCHERNER	?	m504	115
u7460	SCHINDLER	m	m504	1261
u7461	STERN	m	m504	231
u7462	TOFFEL	?	m504	67
u7463	CAPTAIN TYLER	?	m505	158
u7464	CICI	?	m505	203
u7465	COTTON	?	m505	224
u7466	DAWNIE	?	m505	25
u7467	DEBBIE SALT	f	m505	126
u7468	DEREK	m	m505	463
u7469	DEWEY	m	m505	474
u7470	GALE	f	m505	431
u7471	GIRL ON PHONE	?	m505	68
u7472	HALLIE	f	m505	336
u7473	IN THE THEATER	?	m505	190
u7474	JOEL	?	m505	98
u7475	LOIS	?	m505	40
u7476	MAN'S VOICE	?	m505	130
u7477	MAUREEN	?	m505	87
u7478	MICKEY	?	m505	168
u7479	MURPHY	?	m505	23
u7480	ON SCREEN	?	m505	102
u7481	PHIL	?	m505	87
u7482	RANDY	?	m505	222
u7483	SHERIFF	?	m505	50
u7484	SIDNEY	f	m505	608
u7485	VOICE	?	m505	19
u7486	ANGELINA	?	m506	45
u7487	BEN	?	m506	209
u7488	BIANCA	?	m506	71
u7489	CHRISTINE	?	m506	70
u7490	DETECTIVE KINCAID	?	m506	822
u7491	DEWEY	m	m506	580
u7492	GALE	f	m506	1270
u7493	JENNIFER	f	m506	294
u7494	MILTON	?	m506	351
u7495	ROMAN	?	m506	434
u7496	SARAH	?	m506	280
u7497	SIDNEY	f	m506	634
u7498	TOM	?	m506	142
u7499	TYSON	?	m506	114
u7500	VOICE	m	m506	573
u7501	WOMAN	?	m506	60
u7502	BILLY	m	m507	756
u7503	CASEY	f	m507	347
u7504	DEWEY	m	m507	525
u7505	FATHER	?	m507	24
u7506	GALE	f	m507	480
u7507	GIRL #1	?	m507	124
u7508	GIRL #2	?	m507	44
u7509	KENNY	?	m507	49
u7510	MAN	M	m507	522
u7511	MOTHER	?	m507	35
u7512	MR. PRESCOTT	?	m507	56
u7513	RANDY	m	m507	471
u7514	SHERIFF BURKE	m	m507	252
u7515	SIDNEY	f	m507	1086
u7516	STU	m	m507	571
u7517	TATUM	f	m507	801
u7518	CAPTAIN	m	m508	392
u7519	CRAZED MAN	?	m508	87
u7520	DELIVERYMAN	?	m508	38
u7521	JOHN DOE	M	m508	668
u7522	MILLS	M	m508	2041
u7523	MRS GOULD	?	m508	28
u7524	SOMERSET	M	m508	2881
u7525	TAYLOR	?	m508	60
u7526	TRACY	f	m508	265
u7527	AARON	?	m509	63
u7528	BEN	?	m509	43
u7529	BRAD	?	m509	67
u7530	CHARLIE	?	m509	78
u7531	CLAYTON	m	m509	545
u7532	DEBBIE	?	m509	46
u7533	ETHAN	m	m509	1410
u7534	FUTTERMAN	?	m509	90
u7535	GENERAL	?	m509	47
u7536	GREENHILL	?	m509	32
u7537	JORGENSEN	?	m509	35
u7538	KEEFER	?	m509	60
u7539	LAURIE	f	m509	342
u7540	LIEUTENANT	?	m509	138
u7541	MARTHA	?	m509	25
u7542	MARTIN	m	m509	715
u7543	MOSE	?	m509	97
u7544	MRS. JORGENSEN	?	m509	63
u7545	OFFICER	?	m509	26
u7546	ELLEN	f	m510	743
u7547	LINDNER	?	m510	175
u7548	MARTIN	m	m510	663
u7549	MRS. LINDNER	?	m510	147
u7550	PAUL	?	m510	76
u7551	PROF. ROTH	?	m510	50
u7552	ALLEYN	?	m511	68
u7553	BOATMAN	?	m511	57
u7554	BURBAGE	?	m511	146
u7555	DR. MOTH	?	m511	108
u7556	FENNYMAN	m	m511	173
u7557	HENSLOWE	m	m511	590
u7558	MARLOWE	?	m511	132
u7559	NOL AS BENVOLIO	?	m511	16
u7560	NURSE	?	m511	100
u7561	QUEEN	?	m511	202
u7562	RALPH AS NURSE	?	m511	5
u7563	ROSALINE	?	m511	30
u7564	SAM	?	m511	40
u7565	SAM AS JULIET	?	m511	97
u7566	SIR ROBERT	?	m511	49
u7567	TILNEY	?	m511	37
u7568	URCHIN	?	m511	52
u7569	VIOLA	f	m511	1001
u7570	VIOLA AS ROMEO	?	m511	186
u7571	VIOLA AS THOMAS	?	m511	206
u7572	WESSEX	m	m511	521
u7573	WILL	m	m511	1764
u7574	ALEX	m	m512	2117
u7575	CAMERON	?	m512	13
u7576	DAVID	m	m512	962
u7577	DOCTOR	?	m512	25
u7578	EDITOR	?	m512	52
u7579	HUGO	m	m512	143
u7580	JULIET	f	m512	825
u7581	LUMSDEN	?	m512	116
u7582	MCCALL	m	m512	380
u7583	MITCHELL	?	m512	15
u7584	SALESMAN	?	m512	117
u7585	ANJANETTE	?	m513	47
u7586	FELICIA	f	m513	551
u7587	FELICIA'S VOICE	f	m513	88
u7588	GEORGE	m	m513	2481
u7589	GEORGE'S VOICE	m	m513	95
u7590	GIRL	?	m513	29
u7591	GLORIA	?	m513	24
u7592	IZZY	?	m513	8
u7593	JACKIE	f	m513	1549
u7594	JILL	f	m513	1149
u7595	JILL'S VOICE	?	m513	26
u7596	LEONARD	?	m513	21
u7597	LESTER	m	m513	1433
u7598	LORNA	f	m513	206
u7599	MARY	?	m513	102
u7600	NORMAN	?	m513	45
u7601	OPERATOR'S VOICE	?	m513	7
u7602	PETTIS	?	m513	186
u7603	POPE	m	m513	309
u7604	PRODUCER	?	m513	42
u7605	RICCI	?	m513	94
u7606	SID ROTH	?	m513	22
u7607	TINA'S VOICE	?	m513	16
u7608	DANNY	m	m514	290
u7609	DOCTOR	?	m514	214
u7610	DOROTHY	?	m514	34
u7611	GRADY	m	m514	219
u7612	HALLORAN	?	m514	480
u7613	HERMIE	?	m514	10
u7614	JACK	m	m514	1198
u7615	LLOYD	?	m514	67
u7616	RANGER	?	m514	40
u7617	ULLMAN	m	m514	703
u7618	WATSON	?	m514	30
u7619	WENDY	f	m514	935
u7620	JANE	?	m515	182
u7621	MARTY	m	m515	623
u7622	NAN	?	m515	86
u7623	TAMMY	?	m515	86
u7624	UNCLE AL	M	m515	886
u7625	BISHOP O'HARA	?	m516	83
u7626	CHARLENE	?	m516	76
u7627	CHOIR	?	m516	46
u7628	CHRISTY	M	m516	3037
u7629	EDDIE	m	m516	581
u7630	JOEY	?	m516	188
u7631	LAWANDA	?	m516	81
u7632	MARY LAZARUS	f	m516	218
u7633	MARY PATRICK	f	m516	602
u7634	MARY PATRICK AND ROBERT	?	m516	4
u7635	MARY ROBERT	f	m516	573
u7636	MIKE	?	m516	34
u7637	MOTHER SUPERIOR	f	m516	1252
u7638	O'HARA	?	m516	98
u7639	RONELLES	?	m516	14
u7640	TATE	?	m516	24
u7641	VINCE	m	m516	473
u7642	WILLY	?	m516	92
u7643	BALTUS	?	m517	117
u7644	BROM	?	m517	71
u7645	DOCTOR LANCASTER	m	m517	116
u7646	FATHER STEENWYCK	m	m517	127
u7647	HARDENBROOK	?	m517	68
u7648	HIGH CONSTABLE	?	m517	170
u7649	ICHABOD	m	m517	2335
u7650	KATRINA	f	m517	790
u7651	KILLIAN	?	m517	70
u7652	LADY VAN TASSEL	?	m517	233
u7653	OLD CRONE	?	m517	52
u7654	PHILIPSE	?	m517	135
u7655	THIRD MAN	?	m517	50
u7656	VAN RIPPER	?	m517	23
u7657	YOUNG ICHABOD	?	m517	19
u7658	YOUNG MASBATH	m	m517	386
u7659	BILL	m	m518	769
u7660	BOY	?	m518	96
u7661	CHARLES	?	m518	198
u7662	DOYLE	m	m518	1854
u7663	FRANK	m	m518	2215
u7664	FREDDY	?	m518	54
u7665	KAREN	?	m518	120
u7666	KARL	m	m518	2650
u7667	LINDA	f	m518	1175
u7668	MARSHA	f	m518	190
u7669	MELINDA	?	m518	105
u7670	OLD MAN	?	m518	28
u7671	SCOOTER	?	m518	44
u7672	THERESA	?	m518	78
u7673	VAUGHAN	m	m518	983
u7674	WOOLRIDGE	m	m518	972
u7675	APRIL	f	m519	310
u7676	AUGGIE	m	m519	2659
u7677	AUNT EM	f	m519	653
u7678	CYRUS	m	m519	797
u7679	FELICITY	?	m519	104
u7680	JERRY	?	m519	108
u7681	JIMMY	?	m519	96
u7682	PAUL	m	m519	3007
u7683	RASHID	m	m519	1905
u7684	RUBY	f	m519	827
u7685	TOMMY	?	m519	135
u7686	VINNIE	m	m519	215
u7687	WAITER	?	m519	57
u7688	WAITRESS	?	m519	48
u7689	YOUNG MAN	?	m519	24
u7690	CARL	?	m520	101
u7691	DR. WHITMAN	?	m520	48
u7692	ETTA	?	m520	162
u7693	GILLANDERS	?	m520	181
u7694	HATSUE	f	m520	305
u7695	HELEN	?	m520	67
u7696	HOOKS	m	m520	784
u7697	ISHMAEL	m	m520	661
u7698	KABUO	?	m520	282
u7699	LEVANT	?	m520	59
u7700	MAPLES	?	m520	46
u7701	MORAN	m	m520	387
u7702	NELS	m	m520	1338
u7703	OLE	?	m520	62
u7704	SUSAN MARIE	?	m520	33
u7705	WHALEY	?	m520	164
u7706	CHURCH	?	m521	226
u7707	MEKUM	?	m521	239
u7708	BELLHOP	?	m522	118
u7709	BIENSTOCK	?	m522	95
u7710	DOLORES	?	m522	32
u7711	FIRST HENCHMAN	?	m522	77
u7712	JERRY	m	m522	2515
u7713	JOE	m	m522	3352
u7714	MOZARELLA	?	m522	26
u7715	MULLIGAN	m	m522	323
u7716	NELLIE	?	m522	80
u7717	OSGOOD	m	m522	447
u7718	PARADISE	?	m522	41
u7719	POLIAKOFF	?	m522	168
u7720	SPATS	m	m522	294
u7721	SUE	?	m522	226
u7722	SUGAR	f	m522	2567
u7723	TOOTHPICK CHARLIE	?	m522	86
u7724	WAITER	?	m522	32
u7725	AMY	?	m523	346
u7726	BUNNY	?	m523	205
u7727	ED	?	m523	193
u7728	JEFFREY	m	m523	368
u7729	KAT	f	m523	1258
u7730	NICK	m	m523	965
u7731	SAL	?	m523	52
u7732	TJ	?	m523	84
u7733	VICTOR	?	m523	107
u7734	WOODY	?	m523	21
u7735	CAMILLE	f	m524	446
u7736	CAMILLE'S VOICE OVER	?	m524	66
u7737	CHARLIE	?	m524	171
u7738	CLARENCE	?	m524	26
u7739	DAVID LEE	m	m524	1219
u7740	DAVID'S IMAGES	?	m524	52
u7741	EARL	?	m524	32
u7742	GUARD	?	m524	19
u7743	IKE	?	m524	168
u7744	JOSIE MAE	?	m524	31
u7745	MR HOWARD	?	m524	68
u7746	MRS BOATWRIGHT	?	m524	21
u7747	MRS. BOATWRIGHT	?	m524	168
u7748	NATHAN LEE	m	m524	1068
u7749	PREACHER	?	m524	108
u7750	REBECCA	f	m524	869
u7751	SHERIFF YOUNG	?	m524	92
u7752	BIG THING	?	m525	65
u7753	CANADIAN MINISTER OF MOVIES	?	m525	84
u7754	CARTMAN	m	m525	702
u7755	CARTMAN'S MOTHER	?	m525	66
u7756	CHEF	?	m525	80
u7757	DOCTOR PANGLOSS	?	m525	50
u7758	GREGORY	?	m525	30
u7759	IKE	?	m525	14
u7760	KENNY	?	m525	59
u7761	KYLE	m	m525	707
u7762	KYLE'S MOTHER	?	m525	726
u7763	MR. GARRISON	?	m525	57
u7764	MR. MACKEY	?	m525	221
u7765	PHILLIP	m	m525	172
u7766	PRESIDENT	?	m525	49
u7767	PRINCIPAL VICTORIA	?	m525	71
u7768	SADDAM HUSSEIN	m	m525	454
u7769	SATAN	m	m525	493
u7770	STAN	m	m525	666
u7771	STAN'S MOTHER	?	m525	54
u7772	TERRANCE	m	m525	230
u7773	THE MOLE	?	m525	246
u7774	VOICE	?	m525	13
u7775	WENDY	?	m525	96
u7776	ANNA	?	m526	134
u7777	BARNES	m	m526	789
u7778	CARLO	?	m526	72
u7779	DAWN	f	m526	514
u7780	DELBERT	?	m526	187
u7781	JACK	?	m526	163
u7782	MAC	?	m526	320
u7783	MONICA	?	m526	110
u7784	PILOT	m	m526	167
u7785	REYNOLDS	?	m526	25
u7786	TAYLOR	m	m526	1118
u7787	WARREN	?	m526	54
u7788	WAYNE	?	m526	95
u7789	ALFIE	?	m527	139
u7790	ALFREDA	?	m527	35
u7791	BREEZE	m	m527	300
u7792	BUZZ	m	m527	942
u7793	GRACE	?	m527	34
u7794	JOHN	?	m527	124
u7795	JUNIOR	?	m527	181
u7796	KASTLE	m	m527	987
u7797	MAN	?	m527	126
u7798	MILLIE	?	m527	174
u7799	MRS. JACKSON	?	m527	9
u7800	SHEILA	f	m527	1074
u7801	SID	m	m527	576
u7802	THEO	m	m527	1550
u7803	WOMAN	?	m527	20
u7804	ARTHUR	?	m528	24
u7805	BARNES	m	m528	1531
u7806	BETH	f	m528	2253
u7807	EDMUNDS	?	m528	133
u7808	FLETCHER	?	m528	23
u7809	HARRY	m	m528	1531
u7810	NAVY SEAMAN	?	m528	31
u7811	NORMAN	m	m528	2799
u7812	OFFICER	?	m528	59
u7813	PILOT	?	m528	55
u7814	TED	m	m528	735
u7815	WIFE	?	m528	86
u7816	BEN	m	m529	1290
u7817	BIGGS	?	m529	148
u7818	BLUE LEADER	?	m529	91
u7819	COMMANDER	?	m529	32
u7820	CONTROLLER	?	m529	51
u7821	HAN	m	m529	785
u7822	INTERCOM VOICE	?	m529	14
u7823	LEIA	?	m529	256
u7824	LUKE	m	m529	1134
u7825	OWEN	?	m529	123
u7826	THREEPIO	?	m529	289
u7827	VADER	?	m529	127
u7828	ACE	m	m530	198
u7829	C.O.	?	m530	65
u7830	CARL	m	m530	247
u7831	CARMEN	f	m530	788
u7832	DELADIER	?	m530	119
u7833	DIZZY	f	m530	192
u7834	FATHER	?	m530	225
u7835	GILLESPIE	?	m530	46
u7836	INTELLIGENCE OFFICER	?	m530	70
u7837	JOHNNY	m	m530	1717
u7838	MOTHER	?	m530	189
u7839	PSYCH OFFICER	?	m530	49
u7840	RASCZAK	m	m530	403
u7841	RODGER YOUNG	?	m530	34
u7842	SUGAR WATKINS	?	m530	40
u7843	ZANDER	m	m530	514
u7844	ZIM	?	m530	71
u7845	"ILIA"	?	m531	257
u7846	CHEKOV	?	m531	43
u7847	DECKER	m	m531	689
u7848	ILIA	?	m531	98
u7849	KIRK	m	m531	1183
u7850	SCOTT	?	m531	80
u7851	SCOTT'S INTERCOM VOICE	?	m531	45
u7852	SONAK	?	m531	32
u7853	SPOCK	m	m531	637
u7854	SULU	?	m531	91
u7855	UHURA	?	m531	71
u7856	ANN	f	m532	1149
u7857	BARTENDER	?	m532	41
u7858	BELLHOP	?	m532	25
u7859	BILL	?	m532	120
u7860	BOB	m	m532	384
u7861	CAL	?	m532	146
u7862	CARLA	?	m532	105
u7863	CLAIRE	f	m532	413
u7864	CLERK	?	m532	20
u7865	COSTUME DESIGNER	?	m532	23
u7866	DOC WILSON	?	m532	129
u7867	DOUG	m	m532	661
u7868	FIRST A.D.	?	m532	206
u7869	JOE	M	m532	1357
u7870	MARTY	m	m532	939
u7871	MAUDE	?	m532	26
u7872	MAYOR	?	m532	209
u7873	MORRIS	?	m532	86
u7874	SHERRY	?	m532	146
u7875	SPUD	?	m532	94
u7876	UBERTO	?	m532	75
u7877	WALT	m	m532	2127
u7878	ANNABELLE	F	m533	891
u7879	BEN	m	m533	409
u7880	COOPER	?	m533	44
u7881	DR. SWEIKERT	?	m533	30
u7882	DUNCAN	?	m533	78
u7883	JACKIE	f	m533	3037
u7884	LUKE	m	m533	893
u7885	RACHEL	F	m533	2546
u7886	STACY	?	m533	30
u7887	BRADY	?	m534	131
u7888	CONAN	?	m534	106
u7889	CONSUELO	f	m534	115
u7890	EDITOR	f	m534	188
u7891	FERN	?	m534	168
u7892	MARCUS	m	m534	161
u7893	MARTY	?	m534	371
u7894	MIKEY	m	m534	392
u7895	MR SCOTT	m	m534	53
u7896	MR. DEMARCO	?	m534	93
u7897	PAM	f	m534	113
u7898	SCOOBY	m	m534	365
u7899	STANLEY	?	m534	47
u7900	TOBY	m	m534	728
u7901	VI	f	m534	307
u7902	ALONZO	?	m535	24
u7903	BURNS	?	m535	72
u7904	COOPER	?	m535	267
u7905	FILMORE	?	m535	256
u7906	MYERS	?	m535	211
u7907	OLO	?	m535	42
u7908	RICHTER	?	m535	413
u7909	SEN. FILMORE	?	m535	41
u7910	SMITTY	?	m535	77
u7911	STOCKTON	?	m535	95
u7912	WHITE	?	m535	201
u7913	AMBASSADOR DE SADE	?	m536	603
u7914	COLONEL "BAT" GUANO	?	m536	35
u7915	COLONEL GUANO	?	m536	187
u7916	COLONEL PUNTRICH	?	m536	98
u7917	GENERAL "BUCK" SCHMUCK	?	m536	169
u7918	GENERAL FACEMAN	?	m536	109
u7919	GENERAL JACK D. RIPPER	m	m536	324
u7920	GENERAL RIPPER	M	m536	731
u7921	GENERAL SCHMUCK	M	m536	828
u7922	LT. BALLMUFF	?	m536	50
u7923	LT. QUIFFER	?	m536	248
u7924	LT. TOEJAM	?	m536	147
u7925	LT. ZOGG	M	m536	538
u7926	MAJOR KONG	M	m536	993
u7927	MAJOR MANDRAKE	M	m536	1224
u7928	PRESIDENT MUFFLEY	M	m536	757
u7929	SWITCHBOARD OPERATOR	?	m536	20
u7930	VON KLUTZ	?	m536	264
u7931	BEE-BEE	f	m537	365
u7932	BUFF	m	m537	1464
u7933	CHIP	?	m537	35
u7934	ERICA	f	m537	455
u7935	GARY	?	m537	11
u7936	JEFF	m	m537	2571
u7937	NAZEER	m	m537	439
u7938	PONY	m	m537	1491
u7939	SCUFF	?	m537	24
u7940	SOOZE	f	m537	1102
u7941	SOOZE'S MOM	?	m537	11
u7942	TIM	m	m537	2089
u7943	CLEO	?	m538	216
u7944	DIANE	f	m538	1047
u7945	DIM SUM CHARLIE	?	m538	33
u7946	GRANDMOTHER	?	m538	57
u7947	HANK	?	m538	110
u7948	HANNAH	?	m538	228
u7949	JACK	m	m538	309
u7950	KANSAS	f	m538	650
u7951	LOAN OFFICER	?	m538	16
u7952	LUCY	f	m538	266
u7953	MRS. HILL	f	m538	149
u7954	1ST ASSISTANT	?	m539	48
u7955	ARTIE	m	m539	190
u7956	BETTY	f	m539	1145
u7957	DE MILLE	?	m539	80
u7958	DEMILLE	?	m539	156
u7959	GILLIS	m	m539	2746
u7960	HEAD OF HOMICIDE	?	m539	76
u7961	HOLMBY HILLS CAPTAIN	?	m539	73
u7962	MAX	m	m539	604
u7963	MORINO	?	m539	96
u7964	NO. 1	?	m539	47
u7965	NORMA	f	m539	1936
u7966	SHELDRAKE	?	m539	245
u7967	ALURA	?	m540	65
u7968	BIANCA	f	m540	178
u7969	ELDERLY MAN	?	m540	30
u7970	ETHAN	m	m540	728
u7971	GEORGE	?	m540	55
u7972	JIMMY	?	m540	236
u7973	KARA	?	m540	97
u7974	LINDA	f	m540	216
u7975	LUCY	f	m540	342
u7976	MR. DANVERS	?	m540	56
u7977	NIGEL	m	m540	224
u7978	SELENA	f	m540	848
u7979	SUPERGIRL	f	m540	731
u7980	ZALTAR	m	m540	556
u7981	ZOR-EL	?	m540	34
u7982	BRAD	?	m541	201
u7983	CLARK	m	m541	514
